CustomerID,Frequency,MonetaryValue,UnitPrice,Quantity,Recency,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments
15557,20,473.65000000000003,3.5595,10.95,28,5,1,1,7,High-Value,Loyal Customers
15561,27,800.5899999999999,4.274814814814815,9.88888888888889,215,3,1,1,5,Mid-Value,Average
15562,1,134.55,3.45,39.0,351,1,1,1,3,Low-Value,Gone
15563,113,1400.44,1.883362831858407,13.283185840707965,358,1,1,1,3,Low-Value,Gone
15565,8,173.16,4.56625,7.5,70,5,1,1,7,High-Value,Loyal Customers
15567,7,186.01,3.2357142857142853,31.857142857142858,18,5,1,1,7,High-Value,Loyal Customers
15568,53,758.29,2.5564150943396227,8.69811320754717,72,5,1,1,7,High-Value,Loyal Customers
15569,31,1375.71,2.165161290322581,21.483870967741936,331,1,1,1,3,Low-Value,Gone
15570,323,4165.52,3.6973993808049537,6.3993808049535605,368,1,1,1,3,Low-Value,Gone
15571,57,650.4300000000001,2.701578947368421,4.631578947368421,77,4,1,1,6,High-Value,Loyal Customers
15572,215,2552.86,3.6436279069767443,5.716279069767442,277,2,1,1,4,Low-Value,At Risk
15573,104,607.45,2.8558653846153845,3.4903846153846154,85,4,1,1,6,High-Value,Loyal Customers
15574,168,702.25,2.5163690476190474,2.0773809523809526,371,1,1,1,3,Low-Value,Gone
15576,45,940.6700000000001,3.5811111111111114,8.977777777777778,37,5,1,1,7,High-Value,Loyal Customers
15577,39,258.88,3.0605128205128205,2.282051282051282,304,1,1,1,3,Low-Value,Gone
15578,13,127.10000000000001,2.3884615384615384,4.0,161,3,1,1,5,Mid-Value,Average
15579,51,348.6,4.046666666666667,2.3529411764705883,313,1,1,1,3,Low-Value,Gone
15581,150,3679.9700000000003,22.401333333333334,1.9133333333333333,365,1,1,1,3,Low-Value,Gone
15582,44,682.9100000000001,2.3970454545454545,10.295454545454545,219,3,1,1,5,Mid-Value,Average
15584,123,725.11,3.0995121951219513,2.5528455284552845,161,3,1,1,5,Mid-Value,Average
15585,31,455.3,2.2641935483870967,10.32258064516129,176,3,1,1,5,Mid-Value,Average
15587,9,913.6800000000001,2.9166666666666665,34.666666666666664,351,1,1,1,3,Low-Value,Gone
15589,29,478.53000000000003,3.689310344827586,8.379310344827585,310,1,1,1,3,Low-Value,Gone
15592,24,388.58,1.5645833333333332,14.75,46,5,1,1,7,High-Value,Loyal Customers
15593,5,199.8,3.3299999999999996,12.0,70,5,1,1,7,High-Value,Loyal Customers
15594,103,1771.78,3.1589320388349513,9.54368932038835,234,2,1,1,4,Low-Value,At Risk
15596,77,1406.59,4.183246753246753,7.285714285714286,364,1,1,1,3,Low-Value,Gone
15597,22,324.57,1.6090909090909091,12.681818181818182,34,5,1,1,7,High-Value,Loyal Customers
15598,14,240.68,2.5564285714285715,11.428571428571429,52,5,1,1,7,High-Value,Loyal Customers
15599,52,761.74,1.8890384615384617,13.807692307692308,203,3,1,1,5,Mid-Value,Average
15601,410,6776.56,2.6858536585365855,12.153658536585366,372,1,1,1,3,Low-Value,Gone
15602,47,1297.8700000000001,2.358510638297872,24.27659574468085,367,1,1,1,3,Low-Value,Gone
15603,2,48.480000000000004,0.505,48.0,78,4,1,1,6,High-Value,Loyal Customers
15604,17,216.39,1.543529411764706,9.352941176470589,51,5,1,1,7,High-Value,Loyal Customers
15605,67,1198.23,4.588358208955224,6.582089552238806,372,1,1,1,3,Low-Value,Gone
15606,77,2920.16,3.7179220779220774,11.584415584415584,324,1,1,1,3,Low-Value,Gone
15607,13,104.76,1.1753846153846153,15.538461538461538,336,1,1,1,3,Low-Value,Gone
15608,60,1093.68,3.255666666666667,11.9,120,4,1,1,6,High-Value,Loyal Customers
15609,16,298.48,4.44625,9.25,183,3,1,1,5,Mid-Value,Average
15610,6,112.46000000000001,1.8733333333333333,11.0,51,5,1,1,7,High-Value,Loyal Customers
15611,41,1570.45,5.547317073170731,12.24390243902439,334,1,1,1,3,Low-Value,Gone
15612,6,195.15,6.141666666666667,8.666666666666666,61,5,1,1,7,High-Value,Loyal Customers
15615,423,10399.74,2.562931442080378,13.02127659574468,358,1,1,1,3,Low-Value,Gone
15618,45,776.851,2.550911111111111,10.088888888888889,136,4,1,1,6,High-Value,Loyal Customers
15619,3,336.40000000000003,4.416666666666667,45.333333333333336,10,5,1,1,7,High-Value,Loyal Customers
15620,100,1553.18,3.7297,9.15,357,1,1,1,3,Low-Value,Gone
15621,16,1293.03,2.06625,31.3125,21,5,1,1,7,High-Value,Loyal Customers
15622,185,3709.56,4.08372972972973,9.04864864864865,281,2,1,1,4,Low-Value,At Risk
15623,19,301.03,4.2905263157894735,6.578947368421052,140,4,1,1,6,High-Value,Loyal Customers
15624,34,588.13,3.6561764705882354,10.5,255,2,1,1,4,Low-Value,At Risk
15625,64,1534.26,1.62359375,18.5625,234,2,1,1,4,Low-Value,At Risk
15626,49,675.8,1.646938775510204,15.63265306122449,329,1,1,1,3,Low-Value,Gone
15628,155,2870.2400000000002,2.3046451612903227,12.219354838709677,366,1,1,1,3,Low-Value,Gone
15630,60,1186.35,2.8271666666666664,13.333333333333334,204,3,1,1,5,Mid-Value,Average
15632,167,3285.31,2.695928143712575,12.62874251497006,274,2,1,1,4,Low-Value,At Risk
15634,15,243.55,3.7266666666666666,6.6,16,5,1,1,7,High-Value,Loyal Customers
15636,25,724.76,3.1712000000000002,11.36,281,2,1,1,4,Low-Value,At Risk
15637,15,223.36,3.0266666666666664,8.533333333333333,52,5,1,1,7,High-Value,Loyal Customers
15639,25,425.32,4.3084,12.92,133,4,1,1,6,High-Value,Loyal Customers
15640,484,12515.66,2.7894628099173553,13.650826446280991,371,1,1,1,3,Low-Value,Gone
15641,119,1887.2,1.9095798319327733,13.126050420168067,358,1,1,1,3,Low-Value,Gone
15643,33,664.0,5.933030303030303,7.454545454545454,281,2,1,1,4,Low-Value,At Risk
15644,238,813.0,1.7819327731092438,2.3403361344537816,260,2,1,1,4,Low-Value,At Risk
15645,52,612.01,2.9526923076923075,4.923076923076923,18,5,1,1,7,High-Value,Loyal Customers
15646,35,447.64000000000004,2.914285714285714,11.257142857142858,371,1,1,1,3,Low-Value,Gone
15648,25,657.35,4.58,8.84,266,2,1,1,4,Low-Value,At Risk
15649,2,816.0,4.25,96.0,367,1,1,1,3,Low-Value,Gone
15651,32,646.3,2.1584375,14.96875,260,2,1,1,4,Low-Value,At Risk
15652,21,337.74,3.8533333333333335,9.904761904761905,90,4,1,1,6,High-Value,Loyal Customers
15653,6,877.4399999999999,0.9066666666666666,200.0,115,4,1,1,6,High-Value,Loyal Customers
15654,21,922.5300000000001,3.070952380952381,22.61904761904762,25,5,1,1,7,High-Value,Loyal Customers
15655,34,560.6700000000001,3.0920588235294115,9.529411764705882,242,2,1,1,4,Low-Value,At Risk
15656,47,748.5,4.41127659574468,7.297872340425532,283,2,1,1,4,Low-Value,At Risk
15657,1,30.0,1.25,24.0,22,5,1,1,7,High-Value,Loyal Customers
15658,48,1024.1000000000001,6.244791666666667,5.041666666666667,372,1,1,1,3,Low-Value,Gone
15659,11,306.45,5.459090909090909,10.090909090909092,43,5,1,1,7,High-Value,Loyal Customers
15660,90,1600.86,2.3347777777777776,11.666666666666666,365,1,1,1,3,Low-Value,Gone
15661,5,309.8,0.9099999999999999,47.2,338,1,1,1,3,Low-Value,Gone
15663,9,138.14,2.51,11.777777777777779,105,4,1,1,6,High-Value,Loyal Customers
15664,17,386.43,4.165294117647059,9.235294117647058,50,5,1,1,7,High-Value,Loyal Customers
15665,116,2242.01,2.2631896551724138,14.362068965517242,242,2,1,1,4,Low-Value,At Risk
15667,13,301.32,1.5553846153846154,18.46153846153846,39,5,1,1,7,High-Value,Loyal Customers
15668,1,76.32000000000001,1.06,72.0,217,3,1,1,5,Mid-Value,Average
15669,33,684.34,3.212121212121212,10.363636363636363,263,2,1,1,4,Low-Value,At Risk
15670,12,173.05,3.15,7.583333333333333,296,2,1,1,4,Low-Value,At Risk
15671,78,2657.13,2.4162820512820513,21.78205128205128,270,2,1,1,4,Low-Value,At Risk
15673,155,2881.02,2.949225806451613,9.76774193548387,326,1,1,1,3,Low-Value,Gone
15674,114,2446.6,5.78,11.18421052631579,254,2,1,1,4,Low-Value,At Risk
15675,21,323.69,2.8790476190476193,25.095238095238095,279,2,1,1,4,Low-Value,At Risk
15676,202,3435.76,3.1958415841584156,11.148514851485148,283,2,1,1,4,Low-Value,At Risk
15677,33,657.23,3.5821212121212125,9.666666666666666,48,5,1,1,7,High-Value,Loyal Customers
15678,12,352.7,2.04,15.333333333333334,52,5,1,1,7,High-Value,Loyal Customers
15679,110,781.28,1.1043636363636364,10.636363636363637,182,3,1,1,5,Mid-Value,Average
15680,78,1333.68,2.42,12.205128205128204,365,1,1,1,3,Low-Value,Gone
15681,53,1426.16,1.9690566037735848,15.39622641509434,279,2,1,1,4,Low-Value,At Risk
15683,10,193.75,2.163,13.1,116,4,1,1,6,High-Value,Loyal Customers
15687,166,2993.1,4.248253012048193,7.891566265060241,329,1,1,1,3,Low-Value,Gone
15689,9,254.1,3.5,9.333333333333334,361,1,1,1,3,Low-Value,Gone
15690,19,239.76,0.6831578947368421,21.473684210526315,100,4,1,1,6,High-Value,Loyal Customers
15691,2,136.8,1.9,36.0,251,2,1,1,4,Low-Value,At Risk
15692,12,191.04,1.9041666666666668,11.5,27,5,1,1,7,High-Value,Loyal Customers
15694,77,6464.4,4.577142857142857,21.766233766233768,372,1,1,1,3,Low-Value,Gone
15695,22,409.98,2.887272727272727,9.636363636363637,266,2,1,1,4,Low-Value,At Risk
15696,171,2736.46,4.26625730994152,6.011695906432749,326,1,1,1,3,Low-Value,Gone
15699,18,309.65,6.181111111111111,6.277777777777778,17,5,1,1,7,High-Value,Loyal Customers
15700,86,696.68,2.933488372093023,4.151162790697675,172,3,1,1,5,Mid-Value,Average
15701,237,1542.14,2.9416877637130803,3.8945147679324896,110,4,1,1,6,High-Value,Loyal Customers
15703,5,211.5,2.93,13.2,264,2,1,1,4,Low-Value,At Risk
15704,117,2293.62,3.227008547008547,8.786324786324787,215,3,1,1,5,Mid-Value,Average
15705,6,143.1,6.05,10.333333333333334,200,3,1,1,5,Mid-Value,Average
15706,55,1060.56,5.126181818181818,5.836363636363636,115,4,1,1,6,High-Value,Loyal Customers
15707,214,945.58,2.2814953271028036,2.8271028037383177,85,4,1,1,6,High-Value,Loyal Customers
15708,288,3364.2400000000002,4.0928125,4.399305555555555,369,1,1,1,3,Low-Value,Gone
15709,6,133.25,2.415,20.166666666666668,283,2,1,1,4,Low-Value,At Risk
15712,53,1072.3600000000001,3.666792452830189,9.169811320754716,287,2,1,1,4,Low-Value,At Risk
15713,19,356.7,5.3384210526315785,7.894736842105263,365,1,1,1,3,Low-Value,Gone
15714,35,330.88,3.0614285714285714,5.3428571428571425,77,4,1,1,6,High-Value,Loyal Customers
15716,118,1118.81,2.288728813559322,6.305084745762712,369,1,1,1,3,Low-Value,Gone
15717,7,150.3,2.4714285714285715,10.0,233,2,1,1,4,Low-Value,At Risk
15719,937,5045.61,2.200554962646745,2.9082177161152614,337,1,1,1,3,Low-Value,Gone
15720,128,598.73,2.46609375,2.1953125,23,5,1,1,7,High-Value,Loyal Customers
15721,91,507.08,2.057142857142857,4.4945054945054945,11,5,1,1,7,High-Value,Loyal Customers
15722,69,2222.56,3.047536231884058,14.869565217391305,290,2,1,1,4,Low-Value,At Risk
15723,41,203.1,2.5853658536585367,2.1219512195121952,364,1,1,1,3,Low-Value,Gone
15724,11,218.25,3.413636363636364,6.636363636363637,284,2,1,1,4,Low-Value,At Risk
15725,32,415.25,2.65125,6.90625,14,5,1,1,7,High-Value,Loyal Customers
15727,302,5178.96,3.2481456953642387,10.149006622516556,358,1,1,1,3,Low-Value,Gone
15729,5,85.0,3.75,5.6,212,3,1,1,5,Mid-Value,Average
15730,70,1120.88,2.967571428571429,9.842857142857143,206,3,1,1,5,Mid-Value,Average
15732,14,294.12,1.8907142857142856,15.357142857142858,371,1,1,1,3,Low-Value,Gone
15733,10,162.3,4.35,6.2,282,2,1,1,4,Low-Value,At Risk
15734,26,1339.45,4.843846153846154,13.307692307692308,199,3,1,1,5,Mid-Value,Average
15737,72,1205.1200000000001,3.910416666666667,8.319444444444445,242,2,1,1,4,Low-Value,At Risk
15738,173,4812.42,2.12121387283237,17.23699421965318,372,1,1,1,3,Low-Value,Gone
15739,8,449.12,2.52375,59.0,65,5,1,1,7,High-Value,Loyal Customers
15740,9,154.88,2.4722222222222223,16.88888888888889,48,5,1,1,7,High-Value,Loyal Customers
15743,88,784.46,4.683863636363636,2.4545454545454546,184,3,1,1,5,Mid-Value,Average
15744,3,34.8,0.29,40.0,77,4,1,1,6,High-Value,Loyal Customers
15745,62,1094.59,4.3022580645161295,6.790322580645161,235,2,1,1,4,Low-Value,At Risk
15746,28,196.88,1.4835714285714285,6.357142857142857,133,4,1,1,6,High-Value,Loyal Customers
15747,93,974.04,2.459569892473118,5.161290322580645,172,3,1,1,5,Mid-Value,Average
15748,21,149.31,3.7361904761904765,2.4285714285714284,39,5,1,1,7,High-Value,Loyal Customers
15749,10,44534.3,3.0439999999999996,1802.8,331,1,1,1,3,Low-Value,Gone
15750,293,2465.48,2.4343003412969284,6.09556313993174,366,1,1,1,3,Low-Value,Gone
15752,411,2637.38,1.752676399026764,4.81265206812652,372,1,1,1,3,Low-Value,Gone
15753,1,79.2,0.55,144.0,304,1,1,1,3,Low-Value,Gone
15754,28,458.57,2.7239285714285715,7.107142857142857,246,2,1,1,4,Low-Value,At Risk
15755,141,2364.25,3.1785106382978725,10.120567375886525,294,2,1,1,4,Low-Value,At Risk
15756,192,532.96,2.477239583333333,1.2604166666666667,248,2,1,1,4,Low-Value,At Risk
15757,45,714.4200000000001,2.7295555555555557,10.911111111111111,217,3,1,1,5,Mid-Value,Average
15758,9,205.25,4.427777777777778,5.222222222222222,24,5,1,1,7,High-Value,Loyal Customers
15759,7,253.04,5.174285714285714,8.571428571428571,357,1,1,1,3,Low-Value,Gone
15762,37,583.75,4.0018918918918915,6.783783783783784,76,4,1,1,6,High-Value,Loyal Customers
15763,61,1086.92,6.659344262295082,4.442622950819672,77,4,1,1,6,High-Value,Loyal Customers
15764,180,3279.97,2.836666666666667,11.38888888888889,276,2,1,1,4,Low-Value,At Risk
15766,11,315.06,3.208181818181818,15.454545454545455,63,5,1,1,7,High-Value,Loyal Customers
15768,27,621.83,7.899259259259259,9.037037037037036,225,2,1,1,4,Low-Value,At Risk
15769,130,56252.72,2.050769230769231,228.24615384615385,370,1,1,2,4,Low-Value,At Risk
15773,10,635.68,1.334,31.1,5,5,1,1,7,High-Value,Loyal Customers
15774,25,270.8,4.802,3.48,68,5,1,1,7,High-Value,Loyal Customers
15775,7,104.9,2.4714285714285715,9.714285714285714,244,2,1,1,4,Low-Value,At Risk
15776,18,241.62,4.183888888888889,7.666666666666667,132,4,1,1,6,High-Value,Loyal Customers
15777,21,1047.11,3.823333333333333,18.0,360,1,1,1,3,Low-Value,Gone
15780,29,475.28000000000003,4.157586206896552,7.586206896551724,357,1,1,1,3,Low-Value,Gone
15781,20,345.46,3.9675,9.0,305,1,1,1,3,Low-Value,Gone
15782,43,2614.7400000000002,6.1141860465116284,20.093023255813954,88,4,1,1,6,High-Value,Loyal Customers
15783,14,246.3,3.4364285714285714,15.142857142857142,10,5,1,1,7,High-Value,Loyal Customers
15785,83,2328.97,3.2433734939759034,19.42168674698795,294,2,1,1,4,Low-Value,At Risk
15786,267,4932.2,2.732322097378277,12.599250936329588,113,4,1,1,6,High-Value,Loyal Customers
15787,206,948.05,2.164708737864078,2.621359223300971,60,5,1,1,7,High-Value,Loyal Customers
15789,25,351.3,0.9984000000000001,17.52,357,1,1,1,3,Low-Value,Gone
15790,35,220.85,3.424285714285714,3.257142857142857,9,5,1,1,7,High-Value,Loyal Customers
15791,75,1612.69,3.256266666666667,9.746666666666666,203,3,1,1,5,Mid-Value,Average
15793,12,965.61,3.0975,46.083333333333336,268,2,1,1,4,Low-Value,At Risk
15795,42,610.01,3.058095238095238,13.833333333333334,149,4,1,1,6,High-Value,Loyal Customers
15796,133,2711.56,3.9022556390977443,6.473684210526316,301,1,1,1,3,Low-Value,Gone
15797,8,2207.4,4.23125,109.125,318,1,1,1,3,Low-Value,Gone
15799,98,884.14,2.267448979591837,9.744897959183673,333,1,1,1,3,Low-Value,Gone
15800,119,699.08,2.712689075630252,2.8151260504201683,246,2,1,1,4,Low-Value,At Risk
15801,64,1063.95,2.96421875,8.90625,109,4,1,1,6,High-Value,Loyal Customers
15802,1,451.42,451.42,1.0,142,4,1,1,6,High-Value,Loyal Customers
15803,8,415.82000000000005,1.74875,36.25,50,5,1,1,7,High-Value,Loyal Customers
15804,263,4206.39,3.6963878326996196,9.760456273764259,198,3,1,1,5,Mid-Value,Average
15805,301,5528.4800000000005,2.7423920265780732,11.252491694352159,364,1,1,1,3,Low-Value,Gone
15806,31,784.58,2.004193548387097,19.419354838709676,276,2,1,1,4,Low-Value,At Risk
15807,48,903.9,2.5812500000000003,8.958333333333334,76,4,1,1,6,High-Value,Loyal Customers
15808,208,3734.9700000000003,3.5788461538461536,6.456730769230769,368,1,1,1,3,Low-Value,Gone
15809,35,515.77,4.123142857142857,8.6,302,1,1,1,3,Low-Value,Gone
15810,89,1391.98,2.6612359550561795,9.674157303370787,296,2,1,1,4,Low-Value,At Risk
15811,133,2218.62,3.487669172932331,8.052631578947368,364,1,1,1,3,Low-Value,Gone
15812,41,1801.14,5.051707317073171,22.48780487804878,317,1,1,1,3,Low-Value,Gone
15813,40,1303.91,3.775,15.075,239,2,1,1,4,Low-Value,At Risk
15814,72,1945.33,3.284861111111111,17.65277777777778,50,5,1,1,7,High-Value,Loyal Customers
15815,49,2100.6,2.160408163265306,37.87755102040816,259,2,1,1,4,Low-Value,At Risk
15819,123,1905.45,2.0016260162601625,11.032520325203253,276,2,1,1,4,Low-Value,At Risk
15820,17,206.98,2.2494117647058824,7.529411764705882,319,1,1,1,3,Low-Value,Gone
15821,62,570.96,3.696451612903226,3.2580645161290325,60,5,1,1,7,High-Value,Loyal Customers
15822,33,885.47,3.369393939393939,11.363636363636363,358,1,1,1,3,Low-Value,Gone
15823,1,15.0,15.0,1.0,371,1,1,1,3,Low-Value,Gone
15825,20,532.9399999999999,8.839500000000001,11.0,171,3,1,1,5,Mid-Value,Average
15826,68,1654.31,3.2094117647058824,14.161764705882353,210,3,1,1,5,Mid-Value,Average
15827,115,1836.0900000000001,4.353130434782609,7.6695652173913045,371,1,1,1,3,Low-Value,Gone
15829,51,636.14,1.0527450980392157,19.529411764705884,140,4,1,1,6,High-Value,Loyal Customers
15830,39,576.0,2.913846153846154,10.64102564102564,37,5,1,1,7,High-Value,Loyal Customers
15831,68,801.76,2.6416176470588235,16.25,323,1,1,1,3,Low-Value,Gone
15832,54,836.79,2.310185185185185,8.61111111111111,253,2,1,1,4,Low-Value,At Risk
15834,273,2233.75,4.069487179487179,3.5347985347985347,276,2,1,1,4,Low-Value,At Risk
15835,50,954.09,3.073,8.78,330,1,1,1,3,Low-Value,Gone
15836,10,137.37,9.244,2.6,49,5,1,1,7,High-Value,Loyal Customers
15837,24,391.98,4.09125,7.875,64,5,1,1,7,High-Value,Loyal Customers
15838,167,33643.08,1.9419760479041916,109.9880239520958,367,1,1,1,3,Low-Value,Gone
15839,62,1048.49,2.1283870967741936,10.887096774193548,147,4,1,1,6,High-Value,Loyal Customers
15840,27,355.56,1.961111111111111,14.666666666666666,172,3,1,1,5,Mid-Value,Average
15841,47,1224.06,1.416808510638298,20.04255319148936,338,1,1,1,3,Low-Value,Gone
15843,8,118.95000000000002,7.14375,3.375,303,1,1,1,3,Low-Value,Gone
15844,11,130.74,1.7936363636363637,12.181818181818182,45,5,1,1,7,High-Value,Loyal Customers
15845,138,3711.77,2.730144927536232,13.956521739130435,336,1,1,1,3,Low-Value,Gone
15847,22,389.27,3.35,20.40909090909091,287,2,1,1,4,Low-Value,At Risk
15850,97,238.85,1.5638144329896908,3.11340206185567,167,3,1,1,5,Mid-Value,Average
15852,22,160.71,3.355,2.1818181818181817,196,3,1,1,5,Mid-Value,Average
15853,30,110.8,1.4693333333333334,4.5,51,5,1,1,7,High-Value,Loyal Customers
15854,140,2974.65,2.9360714285714287,6.707142857142857,361,1,1,1,3,Low-Value,Gone
15855,80,712.24,1.886,5.875,263,2,1,1,4,Low-Value,At Risk
15856,645,16387.57,1.7719379844961243,17.06201550387597,364,1,1,1,3,Low-Value,Gone
15857,14,297.0,0.9428571428571428,22.0,18,5,1,1,7,High-Value,Loyal Customers
15858,191,1438.85,2.3072774869109947,6.109947643979058,366,1,1,1,3,Low-Value,Gone
15860,142,977.21,3.4395070422535214,3.0985915492957745,368,1,1,1,3,Low-Value,Gone
15861,546,3165.36,1.871190476190476,4.65934065934066,266,2,1,1,4,Low-Value,At Risk
15862,147,832.88,2.7378911564625854,3.979591836734694,373,1,1,1,3,Low-Value,Gone
15863,18,68.84,3.708888888888889,1.0555555555555556,192,3,1,1,5,Mid-Value,Average
15864,20,1936.3200000000002,2.7265,59.6,315,1,1,1,3,Low-Value,Gone
15865,40,895.13,5.611,9.2,213,3,1,1,5,Mid-Value,Average
15866,45,230.53,3.8722222222222222,2.8,100,4,1,1,6,High-Value,Loyal Customers
15867,461,3812.64,3.4156399132321043,4.455531453362256,368,1,1,1,3,Low-Value,Gone
15869,15,149.64,2.1420000000000003,11.666666666666666,276,2,1,1,4,Low-Value,At Risk
15870,76,354.09000000000003,1.801842105263158,4.407894736842105,32,5,1,1,7,High-Value,Loyal Customers
15872,128,360.93,2.07296875,1.65625,14,5,1,1,7,High-Value,Loyal Customers
15874,120,4405.88,5.8974166666666665,21.116666666666667,283,2,1,1,4,Low-Value,At Risk
15877,129,493.28,1.8717829457364341,2.875968992248062,17,5,1,1,7,High-Value,Loyal Customers
15880,105,343.28,2.1701904761904762,2.0095238095238095,368,1,1,1,3,Low-Value,Gone
15881,29,501.39000000000004,3.3168965517241378,8.96551724137931,363,1,1,1,3,Low-Value,Gone
15882,23,516.36,1.9078260869565218,12.0,367,1,1,1,3,Low-Value,Gone
15883,49,396.48,2.9546938775510205,4.551020408163265,32,5,1,1,7,High-Value,Loyal Customers
15885,17,364.35,5.138235294117647,6.470588235294118,308,1,1,1,3,Low-Value,Gone
15886,12,181.09,2.9975,12.25,59,5,1,1,7,High-Value,Loyal Customers
15888,12,168.31,2.464166666666667,6.333333333333333,80,4,1,1,6,High-Value,Loyal Customers
15889,93,446.87,2.8899999999999997,2.3118279569892475,368,1,1,1,3,Low-Value,Gone
15891,62,524.52,2.651774193548387,7.129032258064516,226,2,1,1,4,Low-Value,At Risk
15894,41,263.55,2.011951219512195,4.097560975609756,368,1,1,1,3,Low-Value,Gone
15895,11,179.17,1.9845454545454544,8.545454545454545,149,4,1,1,6,High-Value,Loyal Customers
15897,24,222.05,2.0920833333333335,10.875,193,3,1,1,5,Mid-Value,Average
15898,86,1388.88,3.322674418604651,6.627906976744186,368,1,1,1,3,Low-Value,Gone
15899,4,56.25,4.125,9.75,368,1,1,1,3,Low-Value,Gone
15900,51,351.11,2.0315686274509805,4.333333333333333,23,5,1,1,7,High-Value,Loyal Customers
15901,116,363.88,2.0995689655172414,3.310344827586207,154,3,1,1,5,Mid-Value,Average
15903,74,5126.76,2.245135135135135,32.567567567567565,294,2,1,1,4,Low-Value,At Risk
15904,30,164.68,2.953333333333333,2.8,7,5,1,1,7,High-Value,Loyal Customers
15906,150,1567.69,3.3830666666666667,3.6266666666666665,254,2,1,1,4,Low-Value,At Risk
15907,249,967.45,2.590240963855422,2.0441767068273093,209,3,1,1,5,Mid-Value,Average
15909,7,191.94,1.8599999999999999,14.0,173,3,1,1,5,Mid-Value,Average
15910,267,1232.18,1.8127340823970037,3.801498127340824,316,1,1,1,3,Low-Value,Gone
15912,19,264.62,2.0957894736842104,9.736842105263158,232,2,1,1,4,Low-Value,At Risk
15916,155,1528.09,3.7222580645161294,4.883870967741935,365,1,1,1,3,Low-Value,Gone
15917,12,123.1,5.1499999999999995,3.5,247,2,1,1,4,Low-Value,At Risk
15918,40,334.23,2.5142499999999997,3.825,270,2,1,1,4,Low-Value,At Risk
15919,143,639.89,2.4646153846153847,3.8111888111888113,368,1,1,1,3,Low-Value,Gone
15920,60,167.5,2.1593333333333335,1.65,153,3,1,1,5,Mid-Value,Average
15921,25,336.03,3.7872000000000003,6.64,172,3,1,1,5,Mid-Value,Average
15922,11,369.5,4.409090909090909,12.545454545454545,372,1,1,1,3,Low-Value,Gone
15923,21,127.08,2.814761904761905,5.809523809523809,372,1,1,1,3,Low-Value,Gone
15925,12,207.14999999999998,2.8958333333333335,7.75,193,3,1,1,5,Mid-Value,Average
15930,21,426.63,4.022857142857143,6.619047619047619,66,5,1,1,7,High-Value,Loyal Customers
15932,115,2495.87,1.4927826086956522,20.217391304347824,288,2,1,1,4,Low-Value,At Risk
15933,74,1107.46,2.1356756756756754,11.95945945945946,86,4,1,1,6,High-Value,Loyal Customers
15935,12,416.86,27.295,9.583333333333334,241,2,1,1,4,Low-Value,At Risk
15937,7,145.35,2.3714285714285714,10.428571428571429,63,5,1,1,7,High-Value,Loyal Customers
15938,18,404.58,2.3205555555555555,13.333333333333334,323,1,1,1,3,Low-Value,Gone
15939,76,6115.01,1.7944736842105262,62.21052631578947,331,1,1,1,3,Low-Value,Gone
15940,1,35.8,8.95,4.0,310,1,1,1,3,Low-Value,Gone
15942,14,337.44,2.657857142857143,16.571428571428573,133,4,1,1,6,High-Value,Loyal Customers
15944,6,325.1,5.083333333333333,8.333333333333334,276,2,1,1,4,Low-Value,At Risk
15945,2,181.0,2.75,26.0,364,1,1,1,3,Low-Value,Gone
15947,29,1708.24,4.022068965517241,30.96551724137931,82,4,1,1,6,High-Value,Loyal Customers
15948,60,955.24,2.5215,9.45,43,5,1,1,7,High-Value,Loyal Customers
15949,19,364.72,1.8247368421052632,14.947368421052632,70,5,1,1,7,High-Value,Loyal Customers
15950,98,1765.51,3.335,7.438775510204081,359,1,1,1,3,Low-Value,Gone
15951,41,708.22,3.700731707317073,7.634146341463414,285,2,1,1,4,Low-Value,At Risk
15952,91,806.57,3.2756043956043954,4.384615384615385,224,2,1,1,4,Low-Value,At Risk
15953,98,1659.3799999999999,2.719795918367347,9.10204081632653,368,1,1,1,3,Low-Value,Gone
15955,183,4416.26,2.833169398907104,11.666666666666666,372,1,1,1,3,Low-Value,Gone
15957,42,428.89,2.787857142857143,5.023809523809524,31,5,1,1,7,High-Value,Loyal Customers
15958,7,104.35000000000001,3.9842857142857144,4.714285714285714,73,5,1,1,7,High-Value,Loyal Customers
15963,28,470.76,2.41,10.642857142857142,44,5,1,1,7,High-Value,Loyal Customers
15965,122,845.64,2.287704918032787,3.7131147540983607,366,1,1,1,3,Low-Value,Gone
15967,84,418.83,2.8676190476190477,2.511904761904762,318,1,1,1,3,Low-Value,Gone
15969,20,666.1,7.0825000000000005,6.2,185,3,1,1,5,Mid-Value,Average
15970,11,314.1,2.6,10.545454545454545,303,1,1,1,3,Low-Value,Gone
15971,34,4194.9,2.248235294117647,50.470588235294116,310,1,1,1,3,Low-Value,Gone
15973,4,307.82,4.4275,26.5,366,1,1,1,3,Low-Value,Gone
15974,176,3442.15,2.819545454545455,12.852272727272727,288,2,1,1,4,Low-Value,At Risk
15975,24,371.01,2.1433333333333335,10.125,83,4,1,1,6,High-Value,Loyal Customers
15976,98,430.94,2.4076530612244897,2.826530612244898,219,3,1,1,5,Mid-Value,Average
15977,65,1054.73,2.9993846153846153,15.63076923076923,38,5,1,1,7,High-Value,Loyal Customers
